AIN,PropertyUseCode,GeneralUseType,SpecificUseType,YearBuilt,EffectiveYearBuilt,SQFTmain,Bedrooms,Bathrooms,RecordingDate,LandValue,LandBaseYear,ImprovementValue,ImpBaseYear,TotalLandImpValue,HouseNo,StreetName,City,ZIPcode5,CENTER_LAT,CENTER_LON
2074019016,100,Residential,Single Family Residence,1953,1953,1017,2,1,20050615,"$234,128.00",2000,"$58,526.00",2000,"$292,654.00",5059,RIGOLETTO ST,LOS ANGELES CA,91364,34.16296356,-118.6249403
2074019017,100,Residential,Single Family Residence,1953,1953,1203,2,2,20110722,"$81,993.00",1978,"$47,383.00",1978,"$129,376.00",5053,RIGOLETTO ST,LOS ANGELES CA,91364,34.16282937,-118.62498
2074019018,100,Residential,Single Family Residence,1950,1970,1927,4,2,20130607,"$351,291.00",2009,"$175,754.00",2009,"$527,045.00",5047,RIGOLETTO ST,LOS ANGELES CA,91364,34.16265853,-118.6249794
2074019020,100,Residential,Single Family Residence,1949,1949,1299,2,1,20100422,"$384,047.00",2010,"$105,325.00",2010,"$489,372.00",22922,AVENUE SAN LUIS,LOS ANGELES CA,91364,34.16300454,-118.6259976
2074019025,100,Residential,Single Family Residence,1988,1988,1795,3,2,20140501,"$289,174.00",2010,"$122,340.00",2010,"$411,514.00",22904,AVENUE SAN LUIS,LOS ANGELES CA,91364,34.16334714,-118.6251765
2074019026,100,Residential,Single Family Residence,1985,1985,1008,2,1,20161110,"$410,000.00",2017,"$102,500.00",2017,"$512,500.00",22918,AVENUE SAN LUIS,LOS ANGELES CA,91364,34.16308846,-118.6258462
2074019027,100,Residential,Single Family Residence,1986,1986,1991,2,3,20120301,"$329,006.00",2012,"$116,882.00",2012,"$445,888.00",22914,AVENUE SAN LUIS,LOS ANGELES CA,91364,34.16316233,-118.6256976
2074019028,100,Residential,Single Family Residence,1986,1986,2097,2,2,20160815,"$497,700.00",2017,"$150,300.00",2017,"$648,000.00",22908,AVENUE SAN LUIS,LOS ANGELES CA,91364,34.16324777,-118.6255065
2074020010,100,Residential,Single Family Residence,1957,1960,2003,3,2,20110325,"$141,893.00",2001,"$142,829.00",2001,"$284,722.00",23127,BIGLER ST,LOS ANGELES CA,91364,34.16122508,-118.6301439
2074020011,100,Residential,Single Family Residence,1957,1957,1942,3,2,20050608,"$54,918.00",1978,"$54,524.00",1978,"$109,442.00",23121,BIGLER ST,LOS ANGELES CA,91364,34.16130213,-118.6299326
2074020012,100,Residential,Single Family Residence,1957,1958,2085,3,2,20040331,"$461,000.00",2004,"$214,000.00",2004,"$675,000.00",23113,BIGLER ST,LOS ANGELES CA,91364,34.16137992,-118.6297183
2074020013,100,Residential,Single Family Residence,1957,1957,2275,3,2,20110915,"$288,529.00",2012,"$214,719.00",2012,"$503,248.00",23107,BIGLER ST,LOS ANGELES CA,91364,34.16145823,-118.629505
2074020016,100,Residential,Single Family Residence,1957,1957,1942,3,2,19981106,"$210,043.00",1999,"$126,292.00",1999,"$336,335.00",23017,BIGLER ST,LOS ANGELES CA,91364,34.16168859,-118.6288714
2074021015,100,Residential,Single Family Residence,1957,1957,1964,3,2,20020821,"$319,841.00",2003,"$148,123.00",2003,"$467,964.00",23171,BIGLER ST,LOS ANGELES CA,91364,34.16068701,-118.631626
2074021019,100,Residential,Single Family Residence,1957,1983,2537,3,3,20040412,"$79,572.00",1977,"$230,896.00",1977,"$310,468.00",23145,BIGLER ST,LOS ANGELES CA,91364,34.16099511,-118.6307737
2074021020,100,Residential,Single Family Residence,1957,1957,1964,3,2,19590305,"$34,402.00",1975,"$62,906.00",1975,"$97,308.00",23139,BIGLER ST,LOS ANGELES CA,91364,34.16107119,-118.6305654
2074022003,100,Residential,Single Family Residence,1957,1957,1964,3,2,20160623,"$563,040.00",2016,"$140,760.00",2016,"$703,800.00",23148,GAINFORD ST,LOS ANGELES CA,91364,34.15967651,-118.6305201
2074022005,100,Residential,Single Family Residence,1957,1957,1964,3,2,19940302,"$124,733.00",1980,"$133,533.00",1980,"$258,266.00",23160,GAINFORD ST,LOS ANGELES CA,91364,34.15948776,-118.6309846
2074022006,100,Residential,Single Family Residence,1957,1957,1875,3,2,20151014,"$537,744.00",2016,"$223,176.00",2016,"$760,920.00",23166,GAINFORD ST,LOS ANGELES CA,91364,34.1594884,-118.6312595
2074022017,100,Residential,Single Family Residence,1958,1966,2499,5,3,20151029,"$108,491.00",1979,"$161,635.00",1979,"$270,126.00",4900,ABBEYVILLE AVE,LOS ANGELES CA,91364,34.15934298,-118.6316916
2074023005,100,Residential,Single Family Residence,1957,1965,1964,3,2,19870409,"$35,673.00",1975,"$66,327.00",1975,"$102,000.00",23128,BIGLER ST,LOS ANGELES CA,91364,34.16072392,-118.6300436
2074023008,100,Residential,Single Family Residence,1957,1957,2343,3,2,20080207,"$583,991.00",2008,"$145,996.00",2008,"$729,987.00",23146,BIGLER ST,LOS ANGELES CA,91364,34.16049275,-118.6306779
2074023010,100,Residential,Single Family Residence,1957,1957,1875,3,2,20110315,"$140,326.00",1997,"$210,493.00",1997,"$350,819.00",23181,GAINFORD ST,LOS ANGELES CA,91364,34.16036861,-118.6312138
2074023012,100,Residential,Single Family Residence,1957,1970,2707,4,3,20080728,"$200,530.00",1997,"$261,138.00",1997,"$461,668.00",23161,GAINFORD ST,LOS ANGELES CA,91364,34.15996204,-118.6310659
2074023016,100,Residential,Single Family Residence,1957,1957,1964,3,2,20110228,"$387,799.00",2011,"$103,764.00",2011,"$491,563.00",23133,GAINFORD ST,LOS ANGELES CA,91364,34.16031846,-118.6301761
2074023019,100,Residential,Single Family Residence,1957,1957,1923,3,2,20000614,"$35,673.00",1975,"$64,806.00",1975,"$100,479.00",23115,GAINFORD ST,LOS ANGELES CA,91364,34.16055142,-118.6295401
2074024001,100,Residential,Single Family Residence,1957,1957,1992,3,2,20050919,"$549,000.00",2006,"$138,000.00",2006,"$687,000.00",23016,GAINFORD ST,LOS ANGELES CA,91364,34.1601916,-118.6285064
2074024003,100,Residential,Single Family Residence,1957,1957,1923,3,2,20050215,"$193,341.00",2002,"$215,816.00",2002,"$409,157.00",23102,GAINFORD ST,LOS ANGELES CA,91364,34.16021758,-118.6290266
2074024009,100,Residential,Single Family Residence,1958,1958,1892,3,2,20070606,"$348,916.00",1992,"$106,648.00",1992,"$455,564.00",23011,CALABASH ST,LOS ANGELES CA,91364,34.15992109,-118.6286881
2074024013,100,Residential,Single Family Residence,1958,1958,1976,4,2,20141027,"$291,498.00",1999,"$143,444.00",1999,"$434,942.00",23051,CALABASH ST,LOS ANGELES CA,91364,34.15959073,-118.6297852
2074025001,100,Residential,Single Family Residence,1957,1957,1964,3,2,20120315,"$108,880.00",1984,"$163,329.00",1984,"$272,209.00",4919,DUNMAN AVE,LOS ANGELES CA,91364,34.16001787,-118.6274803
2074025002,100,Residential,Single Family Residence,1957,1957,1923,3,2,19960508,"$35,041.00",1975,"$67,284.00",1975,"$102,325.00",4929,DUNMAN AVE,LOS ANGELES CA,91364,34.16020621,-118.6275199
2074025006,100,Residential,Single Family Residence,1957,1957,1875,3,2,20140627,"$532,240.00",2014,"$187,059.00",2014,"$719,299.00",4959,DUNMAN AVE,LOS ANGELES CA,91364,34.16085951,-118.6280431
2074025007,100,Residential,Single Family Residence,1957,1957,1942,3,2,20030106,"$157,586.00",1997,"$130,079.00",1997,"$287,665.00",4965,DUNMAN AVE,LOS ANGELES CA,91364,34.16101528,-118.6282055
2074025009,100,Residential,Single Family Residence,1957,1957,1923,3,3,20111122,"$266,150.00",2010,"$223,220.00",2010,"$489,370.00",4977,DUNMAN AVE,LOS ANGELES CA,91364,34.16140988,-118.6283144
2074025012,100,Residential,Single Family Residence,1957,1959,2617,3,2,20090204,"$197,342.00",2001,"$296,019.00",2001,"$493,361.00",23024,BIGLER ST,LOS ANGELES CA,91364,34.16110749,-118.6289815
2074025013,100,Residential,Single Family Residence,1957,1957,1923,3,2,20041221,"$568,000.00",2005,"$142,000.00",2005,"$710,000.00",23035,GAINFORD ST,LOS ANGELES CA,91364,34.16078733,-118.6288651
2074025016,100,Residential,Single Family Residence,1957,1957,2003,3,2,20160328,"$118,611.00",1980,"$148,412.00",1980,"$267,023.00",23023,GAINFORD ST,LOS ANGELES CA,91364,34.16052726,-118.6281655
2074026004,100,Residential,Single Family Residence,1958,1958,1944,3,2,20160420,"$514,080.00",2016,"$128,520.00",2016,"$642,600.00",22940,CALABASH ST,LOS ANGELES CA,91364,34.15957677,-118.6276442
2074026008,100,Residential,Single Family Residence,1958,1958,2012,3,2,20120605,"$357,144.00",2012,"$357,144.00",2012,"$714,288.00",22951,AUSTIN ST,LOS ANGELES CA,91364,34.15922353,-118.6278248
2074026009,100,Residential,Single Family Residence,1958,1958,2455,4,2,19880606,"$35,673.00",1975,"$110,410.00",1975,"$146,083.00",22961,AUSTIN ST,LOS ANGELES CA,91364,34.1591679,-118.628045
2074027002,100,Residential,Single Family Residence,1958,1958,1961,4,2,19990721,"$36,725.00",1975,"$67,090.00",1975,"$103,815.00",22950,AUSTIN ST,LOS ANGELES CA,91364,34.15877406,-118.6278797
2074027004,100,Residential,Single Family Residence,1958,1958,1976,4,2,20160128,"$36,949.00",1975,"$64,430.00",1975,"$101,379.00",22930,AUSTIN ST,LOS ANGELES CA,91364,34.15893899,-118.6272466
2074027006,100,Residential,Single Family Residence,1958,1960,2248,4,2,19980107,"$120,095.00",1986,"$180,156.00",1986,"$300,251.00",4816,LARKWOOD AVE,LOS ANGELES CA,91364,34.1584283,-118.6281421
2074027007,100,Residential,Single Family Residence,1958,1968,2012,3,2,19900816,"$34,402.00",1975,"$71,659.00",1975,"$106,061.00",4808,LARKWOOD AVE,LOS ANGELES CA,91364,34.15823733,-118.6281685
2074027008,100,Residential,Single Family Residence,1958,1958,2322,3,3,20130219,"$377,941.00",2013,"$248,070.00",2013,"$626,011.00",4800,LARKWOOD AVE,LOS ANGELES CA,91364,34.15804339,-118.6281983
2074027010,100,Residential,Single Family Residence,1958,1958,1976,4,2,19900824,"$36,095.00",1975,"$64,045.00",1975,"$100,140.00",4756,LARKWOOD AVE,LOS ANGELES CA,91364,34.15764039,-118.6282102
2074027012,100,Residential,Single Family Residence,1968,1968,2621,5,3,20080610,"$368,000.00",2008,"$425,000.00",2008,"$793,000.00",4845,DUNMAN AVE,LOS ANGELES CA,91364,34.15867886,-118.6273076
2074027013,100,Residential,Single Family Residence,1966,1966,2080,3,2,20051107,"$178,764.00",1988,"$197,240.00",1988,"$376,004.00",4841,DUNMAN AVE,LOS ANGELES CA,91364,34.15850857,-118.6276378
2074027019,100,Residential,Single Family Residence,1969,1969,2202,3,3,20120315,"$509,296.00",2008,"$217,864.00",2008,"$727,160.00",4819,DUNMAN AVE,LOS ANGELES CA,91364,34.15734166,-118.6270027
2074027025,100,Residential,Single Family Residence,1965,1967,2240,3,3,19990603,"$39,474.00",1975,"$105,390.00",1975,"$144,864.00",4735,DUNMAN AVE,LOS ANGELES CA,91364,34.15748811,-118.6251859
2074027027,100,Residential,Single Family Residence,1965,1965,2415,5,3,20100408,"$343,000.00",2010,"$400,000.00",2010,"$743,000.00",4719,DUNMAN AVE,LOS ANGELES CA,91364,34.15720489,-118.6246883
2074027036,100,Residential,Single Family Residence,1965,1965,2748,5,3,20050304,"$567,000.00",2005,"$308,000.00",2005,"$875,000.00",4710,BIZET PL,LOS ANGELES CA,91364,34.15700693,-118.6264173
2074027040,100,Residential,Single Family Residence,1969,1969,2091,4,2,20130305,"$43,702.00",1975,"$77,930.00",1975,"$121,632.00",4704,DUNMAN AVE,LOS ANGELES CA,91364,34.15684524,-118.6237019
2074027043,100,Residential,Single Family Residence,1969,1969,2200,5,2,20141203,"$340,153.00",2012,"$336,256.00",2012,"$676,409.00",4722,DUNMAN AVE,LOS ANGELES CA,91364,34.15754475,-118.6241037
2074027046,100,Residential,Single Family Residence,1969,1969,1842,3,3,20041104,"$515,000.00",2004,"$198,000.00",2004,"$713,000.00",4740,DUNMAN AVE,LOS ANGELES CA,91364,34.15808536,-118.6249949
2074027049,100,Residential,Single Family Residence,1965,1965,2145,4,2,20150423,"$535,070.00",2015,"$184,639.00",2015,"$719,709.00",4804,DUNMAN AVE,LOS ANGELES CA,91364,34.15809456,-118.6260376
2074027050,100,Residential,Single Family Residence,1965,1965,2260,4,2,20120207,"$444,947.00",1991,"$71,011.00",1991,"$515,958.00",4808,DUNMAN AVE,LOS ANGELES CA,91364,34.15806696,-118.6263271
2074027052,100,Residential,Single Family Residence,1965,1965,2080,3,2,20120426,"$347,296.00",2012,"$323,703.00",2012,"$670,999.00",4816,DUNMAN AVE,LOS ANGELES CA,91364,34.15793028,-118.6268788
2074027053,100,Residential,Single Family Residence,1968,1968,1578,3,2,20121207,"$236,658.00",1988,"$134,401.00",1988,"$371,059.00",4820,DUNMAN AVE,LOS ANGELES CA,91364,34.15791176,-118.6271856
2074027055,100,Residential,Single Family Residence,1969,1971,2184,2,2,20160415,"$510,000.00",2016,"$355,980.00",2016,"$865,980.00",22736,CAVALIER ST,LOS ANGELES CA,91364,34.15814069,-118.62391
2074027056,100,Residential,Single Family Residence,1969,1969,1895,3,3,20150601,"$540,559.00",2015,"$135,139.00",2015,"$675,698.00",22734,CAVALIER ST,LOS ANGELES CA,91364,34.15775124,-118.6235082
2074028005,100,Residential,Single Family Residence,1977,1981,2254,4,3,20050112,"$571,692.00",2005,"$196,529.00",2005,"$768,221.00",23261,BIGLER ST,LOS ANGELES CA,91364,34.16019089,-118.6338138
2074028006,100,Residential,Single Family Residence,1958,1958,2089,3,2,20100901,"$494,107.00",2011,"$140,635.00",2011,"$634,742.00",23251,BIGLER ST,LOS ANGELES CA,91364,34.16004856,-118.6334211
2074028009,100,Residential,Single Family Residence,1958,1958,1988,3,2,20130618,"$68,001.00",1975,"$114,477.00",1975,"$182,478.00",23260,BIGLER ST,LOS ANGELES CA,91364,34.15965342,-118.633638
2074029016,100,Residential,Single Family Residence,1960,1960,2235,3,3,20060117,"$604,000.00",2006,"$151,000.00",2006,"$755,000.00",4828,HEAVEN AVE,LOS ANGELES CA,91364,34.15822707,-118.6323302
2074030003,100,Residential,Single Family Residence,1958,1958,1961,4,2,19940408,"$38,846.00",1975,"$67,090.00",1975,"$105,936.00",4720,ABBEYVILLE AVE,LOS ANGELES CA,91364,34.15677368,-118.6307392
2074030004,100,Residential,Single Family Residence,1958,1958,2030,3,2,20130611,"$258,419.00",1993,"$159,825.00",1993,"$418,244.00",4730,ABBEYVILLE AVE,LOS ANGELES CA,91364,34.15700386,-118.6308326
2074030005,100,Residential,Single Family Residence,1958,1964,3246,6,4,20160622,"$248,695.00",1988,"$435,462.00",1988,"$684,157.00",4740,ABBEYVILLE AVE,LOS ANGELES CA,91364,34.1572372,-118.6309253
2074030019,100,Residential,Single Family Residence,1958,1960,2127,4,2,20021113,"$380,365.00",2003,"$243,591.00",2003,"$623,956.00",4741,DESERET DR,LOS ANGELES CA,91364,34.15724026,-118.6305136
2074030021,100,Residential,Single Family Residence,1958,1958,1988,3,2,20100708,"$469,600.00",2011,"$132,024.00",2011,"$601,624.00",4721,DESERET DR,LOS ANGELES CA,91364,34.15678023,-118.6303324
2074031010,100,Residential,Single Family Residence,1958,1958,3046,5,4,19981016,"$280,421.00",1999,"$259,886.00",1999,"$540,307.00",4701,ABBEYVILLE AVE,LOS ANGELES CA,91364,34.15607865,-118.63107
2074031013,100,Residential,Single Family Residence,1960,1960,2309,4,3,20150827,"$38,415.00",1975,"$86,673.00",1975,"$125,088.00",4810,HEAVEN AVE,LOS ANGELES CA,91364,34.15775833,-118.6321442
2074031017,100,Residential,Single Family Residence,1960,1978,2617,4,4,20140714,"$326,753.00",2011,"$405,390.00",2011,"$732,143.00",4724,HEAVEN AVE,LOS ANGELES CA,91364,34.15682219,-118.631771
2074032001,100,Residential,Single Family Residence,1958,1958,2031,4,2,19890921,"$37,151.00",1975,"$66,706.00",1975,"$103,857.00",4755,DEGOVIA AVE,LOS ANGELES CA,91364,34.15747185,-118.6296221
2074032003,100,Residential,Single Family Residence,1958,1958,1944,3,2,20121109,"$385,898.00",2013,"$309,079.00",2013,"$694,977.00",4735,DEGOVIA AVE,LOS ANGELES CA,91364,34.15701103,-118.6294402
2074032007,100,Residential,Single Family Residence,1958,1958,2030,3,2,20080227,"$296,640.00",2000,"$150,964.00",2000,"$447,604.00",4641,DEGOVIA AVE,LOS ANGELES CA,91364,34.15604742,-118.6293068
2074032012,100,Residential,Single Family Residence,1958,1958,1892,3,2,20010620,"$340,550.00",2001,"$152,808.00",2001,"$493,358.00",4610,DESERET DR,LOS ANGELES CA,91364,34.15543556,-118.6296231
2074032017,100,Residential,Single Family Residence,1958,1958,2013,3,2,20071003,"$582,000.00",2008,"$145,000.00",2008,"$727,000.00",4720,DESERET DR,LOS ANGELES CA,91364,34.15663145,-118.6297084
2074032018,100,Residential,Single Family Residence,1958,1958,2030,3,2,20130401,"$38,415.00",1975,"$67,659.00",1975,"$106,074.00",4730,DESERET DR,LOS ANGELES CA,91364,34.15688135,-118.6297684
2074032020,100,Residential,Single Family Residence,1958,1958,1892,3,2,20110614,"$119,000.00",1985,"$180,256.00",1985,"$299,256.00",4750,DESERET DR,LOS ANGELES CA,91364,34.15735517,-118.6299496
2074033006,100,Residential,Single Family Residence,1958,1958,2081,4,2,20050601,"$318,467.00",2003,"$79,611.00",2003,"$398,078.00",4603,DESERET DR,LOS ANGELES CA,91364,34.15517605,-118.6301219
2074033007,100,Residential,Single Family Residence,1958,1958,2029,3,2,20160714,"$573,800.00",2017,"$166,200.00",2017,"$740,000.00",4581,DESERET DR,LOS ANGELES CA,91364,34.15494365,-118.6300279
2074033012,100,Residential,Single Family Residence,1962,1966,3302,4,3,20160503,"$570,792.00",2016,"$275,808.00",2016,"$846,600.00",23111,CUMORAH CREST DR,LOS ANGELES CA,91364,34.15433081,-118.6303734
2074033013,100,Residential,Single Family Residence,1961,1961,2365,4,3,19920514,"$173,291.00",1986,"$259,945.00",1986,"$433,236.00",23131,CUMORAH CREST DR,LOS ANGELES CA,91364,34.15462723,-118.6304012
2074033014,100,Residential,Single Family Residence,1962,1962,2352,4,3,20020219,"$41,801.00",1975,"$92,944.00",1975,"$134,745.00",23141,CUMORAH CREST DR,LOS ANGELES CA,91364,34.15486652,-118.6304481
2074033016,100,Residential,Single Family Residence,1962,1962,2466,3,3,20090422,"$103,304.00",1980,"$211,680.00",1980,"$314,984.00",23155,CUMORAH CREST DR,LOS ANGELES CA,91364,34.15534918,-118.6307756
2074033017,100,Residential,Single Family Residence,1960,1965,2571,4,3,20131010,"$224,106.00",1997,"$282,862.00",1997,"$506,968.00",23154,CUMORAH CREST DR,LOS ANGELES CA,91364,34.15526906,-118.6312109
2074033019,100,Residential,Single Family Residence,1963,1963,2396,4,3,20010622,"$197,408.00",1994,"$205,316.00",1994,"$402,724.00",23138,CUMORAH CREST DR,LOS ANGELES CA,91364,34.1547609,-118.6310765
2074033021,100,Residential,Single Family Residence,1961,1961,1902,3,3,20150625,"$541,387.00",2015,"$224,922.00",2015,"$766,309.00",23213,LIAHONA PL,LOS ANGELES CA,91364,34.15459088,-118.6313346
2074034009,100,Residential,Single Family Residence,1958,1958,2012,3,2,19760624,"$55,408.00",1977,"$105,606.00",1977,"$161,014.00",4557,LARKWOOD AVE,LOS ANGELES CA,91364,34.15425126,-118.6283476
2074034019,100,Residential,Single Family Residence,1958,1959,2885,3,2,20040730,"$609,000.00",2005,"$253,000.00",2005,"$862,000.00",4600,DEGOVIA AVE,LOS ANGELES CA,91364,34.15474874,-118.629432
2074034020,100,Residential,Single Family Residence,1958,1958,1988,3,2,20030128,"$427,037.00",2003,"$181,318.00",2003,"$608,355.00",4610,DEGOVIA AVE,LOS ANGELES CA,91364,34.15483863,-118.6291386
2074035002,100,Residential,Single Family Residence,1958,1958,2527,5,3,20110614,"$396,852.00",2011,"$297,500.00",2011,"$694,352.00",4546,LARKWOOD AVE,LOS ANGELES CA,91364,34.15367065,-118.6279493
2074035006,100,Residential,Single Family Residence,1958,1958,2030,3,2,20130815,"$506,785.00",2014,"$190,334.00",2014,"$697,119.00",23055,MOSBY ST,LOS ANGELES CA,91364,34.15327361,-118.6278161
2074035008,100,Residential,Single Family Residence,1959,1960,2318,5,3,20030328,"$39,687.00",1975,"$66,932.00",1975,"$106,619.00",23045,MOSBY ST,LOS ANGELES CA,91364,34.15368432,-118.6274568
2074035014,100,Residential,Single Family Residence,1959,1959,1976,4,2,20030117,"$38,846.00",1975,"$68,039.00",1975,"$106,885.00",23001,MOSBY ST,LOS ANGELES CA,91364,34.15353173,-118.6256829
2074037006,100,Residential,Single Family Residence,1959,1959,2661,5,3,20130827,"$195,019.00",1992,"$291,013.00",1992,"$486,032.00",4520,WILLENS AVE,LOS ANGELES CA,91364,34.15209586,-118.625702
2074037008,100,Residential,Single Family Residence,1959,1959,1976,4,2,20140417,"$157,780.00",1987,"$187,051.00",1987,"$344,831.00",4500,WILLENS AVE,LOS ANGELES CA,91364,34.15160032,-118.6258859
2074037010,100,Residential,Single Family Residence,1965,1965,2307,4,3,20150421,"$199,213.00",1988,"$220,487.00",1988,"$419,700.00",4612,WILLENS AVE,LOS ANGELES CA,91364,34.15335549,-118.6249263
2074037011,100,Residential,Single Family Residence,1965,1965,2188,3,2,20081125,"$384,000.00",2009,"$361,000.00",2009,"$745,000.00",22842,PERA RD,LOS ANGELES CA,91364,34.15349139,-118.6246674
2074037012,100,Residential,Single Family Residence,1965,1965,2748,5,2,20100521,"$403,000.00",2010,"$456,000.00",2010,"$859,000.00",22836,PERA RD,LOS ANGELES CA,91364,34.15363315,-118.6244251
2074037014,100,Residential,Single Family Residence,1965,1965,2748,5,3,20121003,"$417,976.00",2009,"$308,793.00",2009,"$726,769.00",4633,STARK AVE,LOS ANGELES CA,91364,34.15393614,-118.623963
2074037018,100,Residential,Single Family Residence,1965,1965,2145,4,2,20151110,"$209,120.00",1996,"$173,477.00",1996,"$382,597.00",4611,STARK AVE,LOS ANGELES CA,91364,34.15294761,-118.6247193
2074037019,100,Residential,Single Family Residence,1965,1965,2415,5,3,19910605,"$47,486.00",1977,"$112,872.00",1977,"$160,358.00",4607,STARK AVE,LOS ANGELES CA,91364,34.15269505,-118.6246615
2074037024,100,Residential,Single Family Residence,1964,1964,2040,3,3,20101022,"$428,286.00",2003,"$107,065.00",2003,"$535,351.00",22839,MARGARITA DR,LOS ANGELES CA,91364,34.15192707,-118.624359
2074037026,100,Residential,Single Family Residence,1962,1962,2244,2,3,20141219,"$533,724.00",2015,"$241,905.00",2015,"$775,629.00",4520,AIDA PL,LOS ANGELES CA,91364,34.15216735,-118.6246194
2074037032,100,Residential,Single Family Residence,1966,1966,2145,4,2,20100727,"$573,000.00",2005,"$166,000.00",2005,"$739,000.00",22861,MARGARITA DR,LOS ANGELES CA,91364,34.15140968,-118.6251974
2074037047,100,Residential,Single Family Residence,1964,1964,1947,3,2,20050614,"$38,846.00",1975,"$75,642.00",1975,"$114,488.00",4609,BLACKFRIAR RD,LOS ANGELES CA,91364,34.15284302,-118.6236299
2074037048,100,Residential,Single Family Residence,1963,1963,2061,2,3,20120613,"$583,000.00",2007,"$147,000.00",2007,"$730,000.00",4601,BLACKFRIAR RD,LOS ANGELES CA,91364,34.15265904,-118.623904
2074037054,100,Residential,Single Family Residence,1964,1964,2415,5,3,20120123,"$401,599.00",2011,"$260,740.00",2011,"$662,339.00",4636,STARK AVE,LOS ANGELES CA,91364,34.1540693,-118.6234797
